zip,zip_lat,zip_lng,city,state_id,state_name,population,density,county_name
1545,42.28423,-71.71554,Shrewsbury,MA,Massachusetts,35299,657.0,Worcester
1550,42.060390000000005,-72.03376999999999,Southbridge,MA,Massachusetts,16719,319.0,Worcester
1560,42.17496,-71.67756,South Grafton,MA,Massachusetts,4527,490.7,Worcester
1561,42.44395,-71.6855,South Lancaster,MA,Massachusetts,330,1033.6,Worcester
1562,42.24715,-71.99189,Spencer,MA,Massachusetts,11688,137.4,Worcester
1564,42.44124,-71.77297,Sterling,MA,Massachusetts,7808,98.5,Worcester
1566,42.1024,-72.08116,Sturbridge,MA,Massachusetts,6294,85.7,Worcester
1568,42.17702,-71.60467,Upton,MA,Massachusetts,7480,134.6,Worcester
1569,42.05873,-71.63708000000001,Uxbridge,MA,Massachusetts,13569,180.2,Worcester
1570,42.05206,-71.8485,Webster,MA,Massachusetts,16767,523.9,Worcester
1571,42.055009999999996,-71.93519,Dudley,MA,Massachusetts,11390,211.1,Worcester
1581,42.268159999999995,-71.61402,Westborough,MA,Massachusetts,18272,342.4,Worcester
1583,42.37025,-71.78499000000001,West Boylston,MA,Massachusetts,7591,232.3,Worcester
1585,42.24152,-72.16193,West Brookfield,MA,Massachusetts,4554,68.8,Worcester
1588,42.11992,-71.66955,Whitinsville,MA,Massachusetts,9733,436.5,Worcester
1590,42.13395,-71.75086999999999,Sutton,MA,Massachusetts,8875,107.0,Worcester
1602,42.27223,-71.84951,Worcester,MA,Massachusetts,22819,1527.5,Worcester
1603,42.24406,-71.84445,Worcester,MA,Massachusetts,19916,1704.2,Worcester
1604,42.251459999999994,-71.76773,Worcester,MA,Massachusetts,34677,2079.6,Worcester
1605,42.28947,-71.78751,Worcester,MA,Massachusetts,26221,1794.7,Worcester
1606,42.314440000000005,-71.79556,Worcester,MA,Massachusetts,19077,1242.5,Worcester
1607,42.22748,-71.78877,Worcester,MA,Massachusetts,8351,1019.5,Worcester
1608,42.26185,-71.80162,Worcester,MA,Massachusetts,3888,3354.3,Worcester
1609,42.28645,-71.82895,Worcester,MA,Massachusetts,22421,2265.6,Worcester
1610,42.24674,-71.80966,Worcester,MA,Massachusetts,23945,4352.1,Worcester
1611,42.23829,-71.87725999999999,Cherry Valley,MA,Massachusetts,2242,251.5,Worcester
1612,42.31035,-71.93077,Paxton,MA,Massachusetts,4845,122.2,Worcester
1701,42.321740000000005,-71.43817,Framingham,MA,Massachusetts,31217,710.4,Middlesex
1702,42.28217,-71.43387,Framingham,MA,Massachusetts,37206,1775.8,Middlesex
1718,42.519729999999996,-71.42939,Acton,MA,Massachusetts,469,3899.9,Middlesex
1719,42.48836,-71.51782,Boxborough,MA,Massachusetts,4996,187.5,Middlesex
1720,42.48417,-71.43805,Acton,MA,Massachusetts,21361,418.4,Middlesex
1721,42.257290000000005,-71.46866,Ashland,MA,Massachusetts,16593,519.3,Middlesex
1730,42.496970000000005,-71.27834,Bedford,MA,Massachusetts,13221,372.6,Middlesex
1731,42.45675,-71.27951999999999,Hanscom Afb,MA,Massachusetts,1396,680.4,Middlesex
1740,42.43616,-71.60728,Bolton,MA,Massachusetts,4897,94.8,Worcester
1741,42.53001,-71.35128,Carlisle,MA,Massachusetts,4852,122.6,Middlesex
1742,42.46225,-71.36424,Concord,MA,Massachusetts,17726,280.1,Middlesex
1745,42.29204,-71.5013,Fayville,MA,Massachusetts,397,384.1,Worcester
1746,42.19775,-71.44499,Holliston,MA,Massachusetts,13547,280.4,Middlesex
1747,42.1248,-71.53508000000001,Hopedale,MA,Massachusetts,5911,441.0,Worcester
1748,42.2255,-71.53779,Hopkinton,MA,Massachusetts,14925,219.7,Middlesex
1749,42.38868,-71.54647,Hudson,MA,Massachusetts,19063,638.5,Middlesex
1752,42.3494,-71.54681,Marlborough,MA,Massachusetts,38499,712.4,Middlesex
1754,42.4264,-71.45612,Maynard,MA,Massachusetts,10106,749.0,Middlesex
1756,42.09302,-71.55148,Mendon,MA,Massachusetts,5839,126.9,Worcester
1757,42.15678,-71.51911,Milford,MA,Massachusetts,28061,727.4,Worcester
1760,42.28434,-71.34983000000001,Natick,MA,Massachusetts,32786,854.3,Middlesex
1770,42.234140000000004,-71.37532,Sherborn,MA,Massachusetts,4119,100.7,Middlesex
1772,42.30144,-71.53041999999999,Southborough,MA,Massachusetts,9370,265.9,Worcester
1773,42.4252,-71.31039,Lincoln,MA,Massachusetts,5112,144.9,Middlesex
1775,42.429829999999995,-71.51148,Stow,MA,Massachusetts,6590,146.9,Middlesex
1776,42.38473,-71.4234,Sudbury,MA,Massachusetts,17659,281.3,Middlesex
1778,42.358290000000004,-71.35918000000001,Wayland,MA,Massachusetts,13109,332.8,Middlesex
1801,42.486999999999995,-71.15426,Woburn,MA,Massachusetts,38903,1186.2,Middlesex
1803,42.502159999999996,-71.20257,Burlington,MA,Massachusetts,24487,807.3,Middlesex
1810,42.64655,-71.16505,Andover,MA,Massachusetts,33201,415.8,Essex
1821,42.55017,-71.25216999999999,Billerica,MA,Massachusetts,30310,706.4,Middlesex
1824,42.59114,-71.35564000000001,Chelmsford,MA,Massachusetts,24911,541.5,Middlesex
1826,42.68314,-71.30060999999999,Dracut,MA,Massachusetts,29422,549.6,Middlesex
1827,42.67642,-71.5005,Dunstable,MA,Massachusetts,3179,74.6,Middlesex
1830,42.79591,-71.05314,Haverhill,MA,Massachusetts,25137,702.1,Essex
1832,42.79103,-71.13131,Haverhill,MA,Massachusetts,22060,747.1,Essex
1833,42.72401,-70.9821,Georgetown,MA,Massachusetts,8183,245.7,Essex
1834,42.75199,-71.01486,Groveland,MA,Massachusetts,6459,280.8,Essex
1835,42.75293,-71.08594000000001,Haverhill,MA,Massachusetts,13682,676.3,Essex
1840,42.70688,-71.1601,Lawrence,MA,Massachusetts,4733,3667.9,Essex
1841,42.71083,-71.1651,Lawrence,MA,Massachusetts,47225,5904.2,Essex
1843,42.689840000000004,-71.16096999999999,Lawrence,MA,Massachusetts,24425,2795.6,Essex
1844,42.73401,-71.18889,Methuen,MA,Massachusetts,47249,821.3,Essex
1845,42.67135,-71.08653000000001,North Andover,MA,Massachusetts,28352,416.5,Essex
1850,42.65569,-71.30292,Lowell,MA,Massachusetts,15237,4326.9,Middlesex
1851,42.62813,-71.33566,Lowell,MA,Massachusetts,30190,3485.2,Middlesex
1852,42.63232,-71.29538000000001,Lowell,MA,Massachusetts,33508,2603.1,Middlesex
1854,42.64907,-71.34805,Lowell,MA,Massachusetts,27606,2709.2,Middlesex
1860,42.838570000000004,-71.01191999999999,Merrimac,MA,Massachusetts,6338,288.1,Essex
1862,42.574870000000004,-71.29344,North Billerica,MA,Massachusetts,10227,427.3,Middlesex
1863,42.63242,-71.39059,North Chelmsford,MA,Massachusetts,8891,743.0,Middlesex
1864,42.581559999999996,-71.08755,North Reading,MA,Massachusetts,14892,436.9,Middlesex
1867,42.535070000000005,-71.10555,Reading,MA,Massachusetts,23956,929.1,Middlesex
1876,42.61224,-71.22746,Tewksbury,MA,Massachusetts,28667,540.9,Middlesex
1879,42.66638,-71.42869,Tyngsboro,MA,Massachusetts,11305,259.8,Middlesex
1880,42.50222,-71.06702,Wakefield,MA,Massachusetts,24733,1381.6,Middlesex
1886,42.586420000000004,-71.44008000000001,Westford,MA,Massachusetts,21951,280.2,Middlesex
1887,42.560990000000004,-71.16545,Wilmington,MA,Massachusetts,22325,507.5,Middlesex
1890,42.4518,-71.1463,Winchester,MA,Massachusetts,21382,1368.5,Middlesex
1901,42.46102,-70.94655999999999,Lynn,MA,Massachusetts,1689,2633.6,Essex
1902,42.47085,-70.93991,Lynn,MA,Massachusetts,45139,7252.5,Essex
1904,42.49155,-70.97275,Lynn,MA,Massachusetts,18203,1553.8,Essex
1905,42.46614,-70.97589,Lynn,MA,Massachusetts,25251,2740.2,Essex
1906,42.46799,-71.01441,Saugus,MA,Massachusetts,26660,953.3,Essex
1907,42.47583,-70.90673000000001,Swampscott,MA,Massachusetts,14027,1784.5,Essex
1908,42.42978,-70.92729,Nahant,MA,Massachusetts,3410,1258.8,Essex
1913,42.852959999999996,-70.94458,Amesbury,MA,Massachusetts,16283,511.5,Essex
1915,42.5681,-70.86273,Beverly,MA,Massachusetts,39502,1010.7,Essex
1921,42.68152,-71.01897,Boxford,MA,Massachusetts,7961,130.5,Essex
1922,42.758720000000004,-70.91448000000001,Byfield,MA,Massachusetts,3108,125.1,Essex
1923,42.57399,-70.94926,Danvers,MA,Massachusetts,26342,770.2,Essex
1929,42.63474,-70.77689000000001,Essex,MA,Massachusetts,3504,96.9,Essex
1930,42.625890000000005,-70.68968000000001,Gloucester,MA,Massachusetts,28789,424.3,Essex
1937,42.58573,-70.98403,Hathorne,MA,Massachusetts,151,798.0,Essex
1938,42.68365,-70.84325,Ipswich,MA,Massachusetts,13175,167.2,Essex
1940,42.53456,-71.03757,Lynnfield,MA,Massachusetts,12108,443.4,Essex
1944,42.581540000000004,-70.76825,Manchester,MA,Massachusetts,5136,214.9,Essex
1945,42.499109999999995,-70.86368,Marblehead,MA,Massachusetts,19808,1743.5,Essex
1949,42.60432,-71.01642,Middleton,MA,Massachusetts,8987,258.1,Essex
1950,42.81237,-70.88786999999999,Newburyport,MA,Massachusetts,17416,805.3,Essex
1951,42.77803,-70.84976999999999,Newbury,MA,Massachusetts,3558,99.7,Essex
1952,42.846540000000005,-70.86162,Salisbury,MA,Massachusetts,8283,208.0,Essex
1960,42.53372,-70.97223000000001,Peabody,MA,Massachusetts,50944,1228.5,Essex
1966,42.65435,-70.6222,Rockport,MA,Massachusetts,6952,384.1,Essex
1969,42.72121,-70.89293,Rowley,MA,Massachusetts,5856,129.3,Essex
1970,42.5126,-70.90375999999999,Salem,MA,Massachusetts,41109,1956.6,Essex
1982,42.62676,-70.85795,South Hamilton,MA,Massachusetts,7764,211.4,Essex
1983,42.63728,-70.94256999999999,Topsfield,MA,Massachusetts,6089,197.4,Essex
1984,42.60083,-70.88251,Wenham,MA,Massachusetts,4875,245.8,Essex
1985,42.79391,-70.96907,West Newbury,MA,Massachusetts,4235,121.6,Essex
2019,42.077729999999995,-71.47408,Bellingham,MA,Massachusetts,16332,343.8,Norfolk
2021,42.17514,-71.12656,Canton,MA,Massachusetts,21561,443.1,Norfolk
2025,42.23604,-70.81903,Cohasset,MA,Massachusetts,7542,297.6,Norfolk
2026,42.24671,-71.17777,Dedham,MA,Massachusetts,24711,931.2,Norfolk
2030,42.23663,-71.28418,Dover,MA,Massachusetts,5589,142.9,Norfolk
2032,42.15491,-71.21548,East Walpole,MA,Massachusetts,4226,697.6,Norfolk
2035,42.06266,-71.24613000000001,Foxboro,MA,Massachusetts,16865,327.9,Norfolk
2038,42.08623,-71.41127,Franklin,MA,Massachusetts,31635,458.5,Norfolk
2043,42.21678,-70.88499,Hingham,MA,Massachusetts,22157,385.7,Plymouth
2045,42.28436,-70.88269,Hull,MA,Massachusetts,10293,1492.9,Plymouth
2047,42.13346,-70.68674,Humarock,MA,Massachusetts,180,290.6,Plymouth
2048,42.016259999999996,-71.21868,Mansfield,MA,Massachusetts,23184,445.3,Bristol
2050,42.11488,-70.71476,Marshfield,MA,Massachusetts,25429,337.4,Plymouth
2052,42.18481,-71.305,Medfield,MA,Massachusetts,12024,322.3,Norfolk
2053,42.15352,-71.42904,Medway,MA,Massachusetts,12752,426.5,Norfolk
2054,42.16933,-71.36255,Millis,MA,Massachusetts,7891,253.4,Norfolk
2056,42.11637,-71.32963000000001,Norfolk,MA,Massachusetts,10981,285.3,Norfolk
2061,42.160740000000004,-70.81774,Norwell,MA,Massachusetts,10506,193.7,Plymouth
2062,42.186040000000006,-71.19492,Norwood,MA,Massachusetts,28602,1066.4,Norfolk
2066,42.20146,-70.76181,Scituate,MA,Massachusetts,17656,402.3,Plymouth
2067,42.108109999999996,-71.18143,Sharon,MA,Massachusetts,17486,297.7,Norfolk
2071,42.102779999999996,-71.27208,South Walpole,MA,Massachusetts,1707,679.2,Norfolk
2072,42.11922,-71.10188000000001,Stoughton,MA,Massachusetts,26999,647.9,Norfolk
2081,42.14651,-71.25883,Walpole,MA,Massachusetts,18472,397.9,Norfolk
2090,42.22025,-71.21068000000001,Westwood,MA,Massachusetts,14636,518.6,Norfolk
2093,42.0513,-71.35521999999999,Wrentham,MA,Massachusetts,10955,194.9,Norfolk
2108,42.35767,-71.06505,Boston,MA,Massachusetts,3825,10824.7,Suffolk
2109,42.364740000000005,-71.05301,Boston,MA,Massachusetts,3771,8401.7,Suffolk
2110,42.358309999999996,-71.05175,Boston,MA,Massachusetts,1733,3693.1,Suffolk
2111,42.35007,-71.05911,Boston,MA,Massachusetts,7383,10543.8,Suffolk
2113,42.36542,-71.0554,Boston,MA,Massachusetts,6915,26621.1,Suffolk
2114,42.36316,-71.06732,Boston,MA,Massachusetts,11999,10322.8,Suffolk
2115,42.34108,-71.09458000000001,Boston,MA,Massachusetts,28441,15513.0,Suffolk
2116,42.3506,-71.07566,Boston,MA,Massachusetts,20628,12631.6,Suffolk
2118,42.33818,-71.07072,Boston,MA,Massachusetts,26498,9331.3,Suffolk
2119,42.3241,-71.08483000000001,Roxbury,MA,Massachusetts,25346,6125.8,Suffolk
2120,42.3321,-71.09637,Roxbury Crossing,MA,Massachusetts,15181,9444.0,Suffolk
2121,42.305890000000005,-71.08586,Dorchester,MA,Massachusetts,25978,5746.9,Suffolk
2122,42.30007,-71.03352,Dorchester,MA,Massachusetts,23479,4454.7,Suffolk
2124,42.28572,-71.07105,Dorchester Center,MA,Massachusetts,47783,6159.0,Suffolk
2125,42.31544,-71.05594,Dorchester,MA,Massachusetts,33295,6028.8,Suffolk
2126,42.27434,-71.09383000000001,Mattapan,MA,Massachusetts,25562,4746.0,Suffolk
2127,42.334790000000005,-71.03901,South Boston,MA,Massachusetts,31799,6068.8,Suffolk
2128,42.372679999999995,-71.01652,East Boston,MA,Massachusetts,40508,3224.2,Suffolk
2129,42.37975,-71.06169,Charlestown,MA,Massachusetts,16439,4697.9,Suffolk
2130,42.30986,-71.11487,Jamaica Plain,MA,Massachusetts,35401,4099.6,Suffolk
2131,42.28463,-71.12653,Roslindale,MA,Massachusetts,29826,4451.7,Suffolk
2132,42.28025,-71.16145,West Roxbury,MA,Massachusetts,25861,2190.0,Suffolk
2134,42.35787,-71.12941,Allston,MA,Massachusetts,21503,6259.7,Suffolk
2135,42.34981,-71.15386,Brighton,MA,Massachusetts,42780,6270.6,Suffolk
2136,42.25533,-71.12934,Hyde Park,MA,Massachusetts,28488,2395.9,Suffolk
2138,42.38004,-71.13463,Cambridge,MA,Massachusetts,36314,5116.3,Middlesex
2139,42.36253,-71.10302,Cambridge,MA,Massachusetts,36349,9009.3,Middlesex
2140,42.39327,-71.13323000000001,Cambridge,MA,Massachusetts,17607,5888.0,Middlesex
2141,42.36999,-71.08265,Cambridge,MA,Massachusetts,11910,7142.9,Middlesex
2142,42.36195,-71.082,Cambridge,MA,Massachusetts,3141,4363.1,Middlesex
2143,42.38145,-71.09684,Somerville,MA,Massachusetts,24514,6130.0,Middlesex
2144,42.40074,-71.12194000000001,Somerville,MA,Massachusetts,23891,8522.8,Middlesex
2145,42.39204,-71.08958,Somerville,MA,Massachusetts,25439,7035.9,Middlesex
2148,42.430479999999996,-71.0576,Malden,MA,Massachusetts,59503,4553.7,Middlesex
2149,42.406420000000004,-71.05447,Everett,MA,Massachusetts,41550,4686.6,Middlesex
2150,42.395920000000004,-71.03245,Chelsea,MA,Massachusetts,35124,6133.1,Suffolk
2151,42.418440000000004,-71.00350999999999,Revere,MA,Massachusetts,51808,3405.9,Suffolk
2152,42.37279,-70.97788,Winthrop,MA,Massachusetts,17497,3425.0,Suffolk
2155,42.42325,-71.10884,Medford,MA,Massachusetts,57964,2731.0,Middlesex
2163,42.36636,-71.12076,Boston,MA,Massachusetts,2582,10057.3,Suffolk
2169,42.24759,-71.00322,Quincy,MA,Massachusetts,55055,2369.6,Norfolk
2170,42.266490000000005,-71.01615,Quincy,MA,Massachusetts,19505,3615.6,Norfolk
2171,42.28822,-71.02459,Quincy,MA,Massachusetts,17711,2788.2,Norfolk
2176,42.45561,-71.05901,Melrose,MA,Massachusetts,26983,2224.9,Middlesex
2180,42.474070000000005,-71.09723000000001,Stoneham,MA,Massachusetts,21437,1376.0,Middlesex
2184,42.20384,-71.00224,Braintree,MA,Massachusetts,35744,1002.8,Norfolk
2186,42.24123,-71.08436999999999,Milton,MA,Massachusetts,27003,801.0,Norfolk
2188,42.20807,-70.95749,Weymouth,MA,Massachusetts,14608,1516.3,Norfolk
2189,42.20876,-70.9316,East Weymouth,MA,Massachusetts,14559,1476.8,Norfolk
2190,42.16646,-70.95271,South Weymouth,MA,Massachusetts,16119,875.3,Norfolk
2191,42.243629999999996,-70.94148,North Weymouth,MA,Massachusetts,8457,1613.5,Norfolk
2199,42.34747,-71.08202,Boston,MA,Massachusetts,1146,7731.5,Suffolk
2203,42.3605,-71.05896,Boston,MA,Massachusetts,0,0.0,Suffolk
2210,42.34778,-71.03905999999999,Boston,MA,Massachusetts,2090,839.8,Suffolk
2215,42.347770000000004,-71.10282,Boston,MA,Massachusetts,26125,13185.2,Suffolk
2301,42.077909999999996,-71.04223,Brockton,MA,Massachusetts,61025,1893.5,Plymouth
2302,42.08784,-70.99869,Brockton,MA,Massachusetts,32741,1422.7,Plymouth
2322,42.12666,-71.04924,Avon,MA,Massachusetts,4356,391.9,Norfolk
2324,41.97282,-70.97489,Bridgewater,MA,Massachusetts,26563,376.4,Plymouth
2330,41.87389,-70.75635,Carver,MA,Massachusetts,11509,119.1,Plymouth
2332,42.0467,-70.71495999999999,Duxbury,MA,Massachusetts,15059,245.2,Plymouth
2333,42.03515,-70.94241,East Bridgewater,MA,Massachusetts,13794,309.1,Plymouth
2338,41.991409999999995,-70.86326,Halifax,MA,Massachusetts,7518,181.7,Plymouth
2339,42.1224,-70.85665,Hanover,MA,Massachusetts,13879,344.9,Plymouth
2341,42.05579,-70.87232,Hanson,MA,Massachusetts,10218,262.7,Plymouth
2343,42.147290000000005,-71.00482,Holbrook,MA,Massachusetts,10745,591.8,Norfolk
2346,41.880359999999996,-70.87432,Middleboro,MA,Massachusetts,23106,129.6,Plymouth
2347,41.83127,-70.95914,Lakeville,MA,Massachusetts,10612,137.5,Plymouth
2351,42.11724,-70.95962,Abington,MA,Massachusetts,16029,640.0,Plymouth
2356,42.05507,-71.12058,North Easton,MA,Massachusetts,12564,353.8,Bristol
2357,42.05772,-71.08075,North Easton,MA,Massachusetts,1360,1091.3,Bristol
2359,42.06547,-70.80143000000001,Pembroke,MA,Massachusetts,17828,316.1,Plymouth
2360,41.87859,-70.63065999999999,Plymouth,MA,Massachusetts,56271,227.5,Plymouth
2364,41.98617,-70.74823,Kingston,MA,Massachusetts,12629,261.6,Plymouth
2366,41.85082,-70.65717,South Carver,MA,Massachusetts,197,80.4,Plymouth
2367,41.96345,-70.80973,Plympton,MA,Massachusetts,2820,74.2,Plymouth
2368,42.176970000000004,-71.05341,Randolph,MA,Massachusetts,32158,1232.6,Norfolk
2370,42.129870000000004,-70.91096,Rockland,MA,Massachusetts,17489,655.0,Plymouth
2375,42.01746,-71.10146999999999,South Easton,MA,Massachusetts,9188,243.5,Bristol
2379,42.021390000000004,-71.02669,West Bridgewater,MA,Massachusetts,6916,174.2,Plymouth
2382,42.07999,-70.93991,Whitman,MA,Massachusetts,14489,806.6,Plymouth
2420,42.45632,-71.21668000000001,Lexington,MA,Massachusetts,14052,823.7,Middlesex
2421,42.43854,-71.24,Lexington,MA,Massachusetts,17342,679.9,Middlesex
2445,42.32597,-71.13396999999999,Brookline,MA,Massachusetts,20679,3066.4,Norfolk
2446,42.34356,-71.12167,Brookline,MA,Massachusetts,29311,8793.0,Norfolk
2451,42.3982,-71.2571,Waltham,MA,Massachusetts,17426,1217.6,Middlesex
2452,42.393570000000004,-71.2196,Waltham,MA,Massachusetts,14238,1485.3,Middlesex
2453,42.36913,-71.24024,Waltham,MA,Massachusetts,28968,3193.4,Middlesex
2457,42.29838,-71.26836,Babson Park,MA,Massachusetts,1432,3465.3,Norfolk
2458,42.3528,-71.18748000000001,Newton,MA,Massachusetts,12131,2345.8,Middlesex
2459,42.31493,-71.19174,Newton Center,MA,Massachusetts,19095,1473.5,Middlesex
2460,42.35196,-71.20831,Newtonville,MA,Massachusetts,8742,2511.5,Middlesex
2461,42.31682,-71.20848000000001,Newton Highlands,MA,Massachusetts,7059,1872.9,Middlesex
2462,42.329879999999996,-71.25607,Newton Lower Falls,MA,Massachusetts,1554,1136.5,Middlesex
2464,42.312870000000004,-71.21958000000001,Newton Upper Falls,MA,Massachusetts,2953,2021.5,Middlesex
2465,42.34917,-71.22668,West Newton,MA,Massachusetts,11710,2016.4,Middlesex
2466,42.34411,-71.24806,Auburndale,MA,Massachusetts,8096,1746.7,Middlesex
2467,42.31641,-71.16118,Chestnut Hill,MA,Massachusetts,22491,1782.0,Norfolk
2468,42.32731,-71.23076,Waban,MA,Massachusetts,5273,1374.2,Middlesex
2472,42.37,-71.17725,Watertown,MA,Massachusetts,32014,3062.0,Middlesex
2474,42.42023,-71.1565,Arlington,MA,Massachusetts,26312,3330.4,Middlesex
2476,42.41624,-71.17518000000001,Arlington,MA,Massachusetts,16532,3049.8,Middlesex
2478,42.396029999999996,-71.17951,Belmont,MA,Massachusetts,24664,2050.7,Middlesex
2481,42.31293,-71.27431,Wellesley Hills,MA,Massachusetts,16244,1111.8,Norfolk
2482,42.29384,-71.29986,Wellesley,MA,Massachusetts,10306,944.6,Norfolk
2492,42.27612,-71.24374,Needham,MA,Massachusetts,19931,806.6,Norfolk
2493,42.35893,-71.30008000000001,Weston,MA,Massachusetts,11261,258.5,Middlesex
2494,42.299659999999996,-71.23201,Needham Heights,MA,Massachusetts,8955,1249.9,Norfolk
2532,41.75163,-70.59728,Buzzards Bay,MA,Massachusetts,12690,343.3,Barnstable
2534,41.66707,-70.61995,Cataumet,MA,Massachusetts,842,142.1,Barnstable
2535,41.34896,-70.74628,Chilmark,MA,Massachusetts,1177,18.6,Dukes
2536,41.596940000000004,-70.56721,East Falmouth,MA,Massachusetts,19583,273.2,Barnstable
2537,41.72948,-70.44013000000001,East Sandwich,MA,Massachusetts,6293,199.1,Barnstable
2538,41.77702,-70.64917,East Wareham,MA,Massachusetts,3603,306.4,Plymouth
2539,41.379940000000005,-70.53223,Edgartown,MA,Massachusetts,4067,58.6,Dukes
2540,41.57201,-70.62793,Falmouth,MA,Massachusetts,8221,296.2,Barnstable
2542,41.70259,-70.54687,Buzzards Bay,MA,Massachusetts,1139,14.3,Barnstable
2543,41.49345,-70.73109000000001,Woods Hole,MA,Massachusetts,635,24.7,Barnstable
2553,41.713359999999994,-70.61883,Monument Beach,MA,Massachusetts,226,343.3,Barnstable
2554,41.285379999999996,-70.0798,Nantucket,MA,Massachusetts,9852,94.3,Nantucket
2556,41.639520000000005,-70.62584,North Falmouth,MA,Massachusetts,3115,311.1,Barnstable
2557,41.4366,-70.58,Oak Bluffs,MA,Massachusetts,4491,241.3,Dukes
2558,41.7448,-70.6535,Onset,MA,Massachusetts,2156,677.0,Plymouth
2559,41.69165,-70.61522,Pocasset,MA,Massachusetts,3376,258.9,Barnstable
2561,41.76886,-70.53319,Sagamore,MA,Massachusetts,539,338.6,Barnstable
2562,41.78718,-70.52691,Sagamore Beach,MA,Massachusetts,2977,341.0,Barnstable
2563,41.71962,-70.47801,Sandwich,MA,Massachusetts,10359,302.7,Barnstable
2564,41.26529,-69.98433,Siasconset,MA,Massachusetts,310,20.8,Nantucket
2568,41.45264,-70.61758,Vineyard Haven,MA,Massachusetts,4000,232.1,Dukes
2571,41.76357,-70.69795,Wareham,MA,Massachusetts,10481,203.4,Plymouth
2575,41.39991,-70.65451,West Tisbury,MA,Massachusetts,2725,42.1,Dukes
2576,41.77807,-70.7637,West Wareham,MA,Massachusetts,3754,149.0,Plymouth
2584,41.258829999999996,-70.00735,Nantucket,MA,Massachusetts,10,57.3,Nantucket
2601,41.6603,-70.29682,Hyannis,MA,Massachusetts,14089,633.0,Barnstable
2630,41.70462,-70.30329,Barnstable,MA,Massachusetts,1850,178.1,Barnstable
2631,41.74684,-70.06940999999999,Brewster,MA,Massachusetts,9679,169.6,Barnstable
2632,41.66055,-70.34749000000001,Centerville,MA,Massachusetts,10742,566.6,Barnstable
2633,41.68892,-69.97227,Chatham,MA,Massachusetts,3884,198.4,Barnstable
2635,41.62373,-70.44049,Cotuit,MA,Massachusetts,3296,229.7,Barnstable
2637,41.705709999999996,-70.27238,Cummaquid,MA,Massachusetts,253,139.6,Barnstable
2638,41.73226,-70.19362,Dennis,MA,Massachusetts,3207,208.7,Barnstable
2639,41.666340000000005,-70.13529,Dennis Port,MA,Massachusetts,2875,400.0,Barnstable
2641,41.75059,-70.15222,East Dennis,MA,Massachusetts,532,98.5,Barnstable
2642,41.83957,-69.97697,Eastham,MA,Massachusetts,4937,137.3,Barnstable
2643,41.765679999999996,-69.93648,East Orleans,MA,Massachusetts,26,5.3,Barnstable
